Customer ID,Name,Email,Phone Number,Address,City,State,Zip Code,Country,Date of Birth,Account Created,Last Login,Total Purchases,Total Spend,Customer Satisfaction,Preferred Contact Method,Subscription Status,Loyalty Program Member,Loyalty Points
6a66b469-3cb3-4b80-822b-4f55fe03459c,Jimmy Edwards,maldonadoapril@hotmail.com,758-185-7856,"7249 Terrell Tunnel
North Brittany, TX 85089",New Alexismouth,Maryland,68067,Yemen,1989-10-12,2019-06-14,2023-12-29,15,7537,Satisfied,Text,Cancelled,No,1714
0cb21217-8cf2-40c7-a49d-725969c715bb,Miguel Cline,whenderson@gmail.com,(237)804-8154x58017,"165 Tina River Suite 468
Morganport, SC 50712",Butlermouth,Mississippi,94548,Holy See (Vatican City State),1970-11-02,2018-10-30,2024-01-14,6,3991,Satisfied,Phone,Active,No,4975
10d96591-bc8b-4b32-ab0b-c9bb55bd76a5,Juan Hudson,christopher70@lee.com,+1-090-626-9481,"30715 Pratt Stravenue Suite 233
West Dawnport, SC 30888",New Sharonburgh,Tennessee,72086,Solomon Islands,1982-09-05,2019-04-28,2023-12-02,39,3207,Dissatisfied,Email,Inactive,Yes,239
9982ed66-e6ec-48a5-a408-4540bc960543,Jared Gilbert,jtaylor@yahoo.com,148.840.3848x65370,"8297 Deborah Mission Suite 495
Lake Katherine, MD 01136",Conniebury,Maryland,40455,Cameroon,1957-11-30,2021-06-04,2023-09-12,86,3307,Satisfied,Email,Inactive,Yes,376
98d8c2ce-6292-4299-ba9e-6fc8d35a8231,Alexander Perez,kanechristopher@flores.net,132-747-3400x6122,"285 Hunt Flat Apt. 544
Sanderston, CO 05217",Vincentland,Vermont,91535,Spain,1966-12-06,2020-11-24,2024-01-17,52,1136,Satisfied,Phone,Cancelled,Yes,2639
6205bbe6-8afc-40b7-b87f-348150b034c4,Devin Thomas,dolson@gmail.com,+1-082-976-2473x78316,"Unit 8107 Box 8039
DPO AP 07628",Lake John,New Hampshire,39258,Ethiopia,1951-12-08,2023-09-28,2023-11-01,35,155,Very Satisfied,Text,Inactive,Yes,3202
407e81d2-a6c5-4ce5-8c09-8975dc1f9a92,Robin Barnes,john36@hotmail.com,020.181.8390x568,"8834 Bruce Plains Suite 346
Lake Stacyville, PA 59461",Wrightton,New York,25415,Bangladesh,1985-01-02,2017-02-08,2023-09-04,91,1790,Very Dissatisfied,Email,Active,No,445
ed6cd1ce-0a0b-4974-8606-3d9ca69dba36,Thomas Smith,zrose@hotmail.com,825.403.0202x67085,"625 Steven Views Apt. 803
South Jamiehaven, FL 44671",Port Seanbury,Nebraska,02976,Timor-Leste,1966-03-16,2018-02-07,2023-10-04,29,3596,Very Dissatisfied,In-Person,Inactive,Yes,3795
d5b72fb0-46de-4a8b-8cca-a9e96e287b24,Jonathan Holmes,mlee@lawson.info,949-666-3960x3333,"33172 Warner Avenue Apt. 267
West Chad, IL 03005",Danielmouth,Michigan,46747,Liechtenstein,1957-09-09,2019-03-06,2023-08-28,32,1578,Dissatisfied,Phone,Active,Yes,1914
957c1f4d-5c9e-4915-9d2b-27a41485f3e6,James Hicks,paigehall@hotmail.com,(969)579-0436,"Unit 9566 Box 3603
DPO AA 63143",North Alex,Vermont,09549,Macao,1998-01-04,2020-04-22,2023-11-13,97,1401,Dissatisfied,Phone,Inactive,Yes,3494
d4c85a53-ad25-4192-8c5a-cd02624c3eb9,Tyler Cobb,lewisdouglas@hoffman.net,763-412-1294x9154,"Unit 5057 Box 1753
DPO AP 16582",Lake Julie,Alaska,06364,Mauritania,1972-09-28,2017-08-27,2023-10-05,13,8546,Satisfied,In-Person,Cancelled,No,774
635e8fda-86b9-4eb8-9c4f-cf9161f09416,Jason Foster,thomas95@potter-bennett.com,963-216-8606,"7717 Renee Way
South Michael, WI 33972",South Aprilburgh,Wyoming,69409,Portugal,1967-12-11,2019-10-21,2024-07-03,63,9393,Very Dissatisfied,Text,Active,Yes,4629
776e1db4-8d2f-4595-82bb-3d2aae7867d3,Gregory Berry,stephaniesuarez@hotmail.com,814.486.0296x5081,"9304 Chris Streets Suite 969
North Erinchester, FL 07501",Wrightbury,New Jersey,64725,Panama,1991-04-24,2019-01-28,2024-07-11,41,9690,Satisfied,In-Person,Active,No,1001
52a830ec-a3d9-42ca-a005-574335b37c99,Michael Mack,johnmills@gray-jackson.com,001-730-072-8089x68798,"7702 Sullivan Isle
Bethborough, WA 62056",New Nicole,Michigan,14581,Heard Island and McDonald Islands,1959-01-19,2018-06-08,2024-01-27,31,7427,Very Dissatisfied,Text,Inactive,No,135
c7ae9469-07b5-406b-af0f-0b23bd905a48,Cindy Rhodes,michellejensen@gmail.com,149.265.7502x5581,"332 Campbell Parkways Suite 916
Lake Natalieberg, WY 71152",Port Joseph,Iowa,10768,Malaysia,1962-04-24,2019-11-23,2023-11-16,53,7836,Neutral,Email,Active,Yes,527
b8e1ff82-dc8c-43f4-b526-9292f5ec74c3,Betty Vargas,nathanjohnson@yahoo.com,+1-151-245-2756x0175,"PSC 6067, Box 6845
APO AP 47817",East Karenfort,Massachusetts,13118,New Zealand,1959-06-03,2014-10-13,2023-12-12,17,9260,Satisfied,Text,Cancelled,Yes,4933
a0d8ede2-a07f-4977-ba5e-358c18286abd,Candice Church,michaelgray@yahoo.com,798.574.7029x20727,"2045 Atkinson Land
North Isaacfort, PA 80863",Joshualand,Oklahoma,76742,Martinique,1999-08-13,2023-08-02,2024-05-21,25,7000,Dissatisfied,In-Person,Cancelled,Yes,3905
85c4eb70-aef0-4295-a829-beba8ad51d39,Mike Prince,vsanders@yahoo.com,773.215.2558,"34848 Jennifer Forest Suite 652
Whitetown, NC 58440",New Donald,California,85003,Denmark,1976-07-10,2021-11-30,2023-12-17,59,8643,Dissatisfied,In-Person,Active,Yes,3637
0ee554b5-78b5-4bc2-aaa4-b6c546745914,Julie Taylor,pchan@smith.com,523-252-1111,"242 Casey Unions Apt. 677
Krystalbury, SC 92950",Loganside,Maryland,22043,United States Minor Outlying Islands,1979-05-05,2021-06-08,2024-04-02,71,3293,Very Dissatisfied,Text,Cancelled,No,436
5e7126c9-02c3-4cbe-bb43-df53521d9acf,Michele Black,emiller@compton.com,378.320.8476,"8661 Joseph Ford
Nicholasbury, FL 90795",Ronniechester,Alaska,01976,Liberia,1988-10-06,2021-06-19,2023-08-14,45,4036,Dissatisfied,Text,Active,No,988
dd65dc30-c93a-4581-83dd-8d9fb676c524,Mark Williams,pamela77@yahoo.com,(290)381-4103,"PSC 6765, Box 7855
APO AA 03629",West Whitney,Idaho,21020,Honduras,1967-07-09,2024-03-12,2024-01-15,38,7178,Very Satisfied,Phone,Active,No,2736
8b4933d4-e3e9-4e58-bc6a-ee67805a6a6b,Randall Tate,amy85@yahoo.com,+1-716-942-5716x1283,"3377 Blankenship Court Apt. 694
Dustinfort, MI 80465",Wendystad,Idaho,46847,Korea,1994-08-28,2017-11-19,2023-12-30,87,2410,Very Dissatisfied,Phone,Active,Yes,800
c499690d-60b3-41ab-b144-09217228c390,Melissa Harrison,christian66@hotmail.com,(893)801-7535x71121,"981 Morales Trafficway
Lake Javierhaven, PA 04796",East Donaldfurt,New Mexico,47702,Tanzania,2000-12-25,2017-03-09,2024-01-21,25,4798,Very Satisfied,Email,Inactive,Yes,45
0417da0c-ddf7-4dec-a6e1-7c167ae5b9c8,Victoria Ortiz,jorge05@hall-macias.biz,634-922-0120x744,"3283 Aaron Mountains Suite 373
Jessicaburgh, MD 32506",New Robertburgh,Ohio,58145,Tanzania,1971-11-29,2023-08-03,2023-08-05,62,5198,Neutral,Text,Active,Yes,4697
3e544390-5faa-457b-bd34-7f29b0dfc59a,Tony Velasquez,umcclure@robinson-ramsey.biz,(667)479-7398x72230,"273 Nicholas Track Suite 371
Port Jamesville, VA 66693",Matthewberg,New York,62896,Saint Kitts and Nevis,1980-03-13,2019-10-13,2023-11-16,73,5569,Very Satisfied,Email,Cancelled,No,4332
b2cdd83f-0e8d-47e8-9358-fb7d67f28bad,David Villa,dawncoleman@williams.com,(611)042-1693x4382,"992 Tapia Village Suite 244
North John, VA 39469",Ericfort,Ohio,75563,India,1958-02-06,2018-03-01,2024-02-16,36,6380,Dissatisfied,Email,Cancelled,No,1016
556f9e42-d7a4-490a-a673-c8d33f85f63e,Angela Green,russojoe@lee.com,+1-365-400-5412x807,"27764 Katherine Vista Apt. 363
Port Dalton, CA 55712",New Brandon,Idaho,90433,Eritrea,1992-04-18,2018-07-20,2024-07-16,34,5558,Very Dissatisfied,Email,Cancelled,Yes,4300
ca372f99-dd42-48e3-aef6-5ef0a19dcf48,Michael Wilson,crobinson@gmail.com,842.956.9777x9756,"0621 Scott Unions
New Jennifer, NC 14725",Perezborough,Maine,36518,Saint Martin,1959-03-09,2020-06-16,2024-01-17,91,6702,Dissatisfied,Email,Active,Yes,4500
c5f12129-0df3-4f80-bad3-b8ead905953d,Derek Bauer,ericleon@gilmore.info,001-147-310-9572x17297,"8870 Lisa Island
Port Kevin, VA 40132",Brendafort,Arizona,15725,Bangladesh,1945-11-04,2019-12-05,2023-08-08,10,9708,Satisfied,In-Person,Active,Yes,4980
f7e9ad7b-0fe4-4100-8dbc-351130d58ac8,Mrs. Rachael Price,leslie46@gmail.com,001-986-036-7070x536,"519 Daniel Rest
North Jason, DE 24307",Thompsonview,Ohio,17290,Northern Mariana Islands,1995-05-11,2023-11-19,2024-04-18,97,7892,Dissatisfied,Phone,Active,No,4427
1d19c61d-eb76-4e1c-aa05-b78fb3d6f72c,Justin Hicks,osmith@hotmail.com,(156)150-7356,"3707 Koch Summit Suite 402
New Adam, VT 63092",South Tylerhaven,Florida,10651,Canada,1958-03-27,2016-04-24,2024-04-07,56,7885,Neutral,Text,Active,Yes,2019
668511c7-2a37-4e2e-9403-f7ee99a643a4,Dr. Terry Henderson,carlcollins@foster.net,307-120-4646x0507,"USS Rogers
FPO AA 45081",Ramirezchester,Arkansas,24098,Tunisia,1976-12-10,2022-05-16,2024-01-24,36,6724,Neutral,Phone,Inactive,No,2616
c4be000e-6fb2-443d-9349-68a65093a481,Lindsay Porter,udeleon@harris.net,490-994-7593x96392,"16170 Mathews Falls
Port Jeffreychester, AZ 11230",Melissaborough,Utah,90899,Grenada,1998-04-19,2017-12-09,2024-07-22,26,7999,Very Satisfied,Email,Inactive,No,1973
e3a0c6fa-99fb-44f2-84ee-35a4d214fc1a,Todd Hart,tyler38@krueger.biz,+1-005-149-0070x033,"90478 Martin Meadows
Christopherhaven, WV 97023",West Ginatown,Arkansas,57706,Lao People's Democratic Republic,1944-01-29,2020-07-09,2024-01-11,12,3077,Satisfied,Phone,Inactive,No,2030
1bb55bf1-c55b-4471-86fc-bb0e1ecd4349,Craig Hernandez,tracy01@yahoo.com,671-773-1826,"17192 Gonzalez Ramp
Lesliemouth, WI 62949",Torresbury,Kansas,49858,Qatar,1985-12-23,2019-06-17,2024-04-20,51,7489,Dissatisfied,Phone,Inactive,Yes,1425
230f6971-8f20-4061-b57e-f570545a7c8b,Karen Henry,jasonperez@shepard.biz,714-404-4919,"0756 Nicholas Rapids Apt. 376
Davisfort, CT 48792",Richardtown,West Virginia,80053,Lithuania,1958-06-17,2017-11-30,2024-05-16,97,9847,Very Satisfied,Phone,Active,No,388
3ac704d1-cbac-4bea-9ae5-837f5d313409,Tracy Mcdonald,alexandermorris@hotmail.com,333-609-0963x3504,"460 Orozco Trafficway
Kristinside, NC 88541",West Lynn,Wyoming,36951,Bahrain,1959-11-24,2023-04-19,2024-04-09,73,1775,Very Dissatisfied,Email,Cancelled,No,4200
af89b3d7-2bbf-4e80-a6ba-cdaad5fb1b20,Michael Nelson,keith01@yahoo.com,(086)708-1439x638,"98545 Kelly Club Suite 017
Garnerstad, MN 95074",North Cynthiachester,Illinois,77009,Guyana,2006-02-16,2022-09-23,2024-06-02,11,6675,Very Satisfied,Phone,Inactive,No,3218
6b67db82-3ffb-4909-a920-14873a8e1e7b,Evan Mathews,davisjulia@valenzuela.com,622-167-9710,"453 Matthews Trail
West Victormouth, FL 98093",Heatherview,Wisconsin,93196,Ecuador,1986-10-11,2018-07-05,2024-07-10,59,3562,Satisfied,Phone,Inactive,Yes,1067
10cc48fe-bacc-45ed-a1a7-de548b864a7c,Robert Tate,rogerslisa@ruiz-harmon.com,001-804-176-6240x2212,"30676 Brown Isle
Smithberg, WA 48140",Edwardsmouth,New Hampshire,21893,Tonga,1978-10-10,2019-11-19,2024-05-01,28,5050,Satisfied,Phone,Cancelled,No,1567
d056708d-adb0-49ff-b9e2-37fdc5e38810,Jamie Hernandez,hjohnson@page.com,053.966.0583,"792 Herman Shore
Thorntonmouth, NJ 93765",New Brandon,Georgia,31025,Japan,1984-07-21,2014-10-29,2023-10-18,5,2774,Dissatisfied,In-Person,Inactive,No,849
cac80ac9-9461-4597-abd8-0a7e764b84da,Kathy Mcclain,xblack@lopez.com,099.160.2236x625,"Unit 9430 Box 9841
DPO AP 38410",Masonhaven,Nebraska,48947,Turkey,1984-10-05,2021-06-01,2023-08-05,90,4335,Dissatisfied,In-Person,Cancelled,Yes,3169
2d8c1439-9d28-4a5b-a440-9669d3fcc621,Anthony Gonzales,stacy36@spencer-brown.com,702.246.2504,"047 Mclaughlin Inlet Apt. 016
Lake John, NY 25224",Port Brandonmouth,Mississippi,58321,Martinique,1973-04-16,2021-05-16,2023-11-12,15,1018,Very Dissatisfied,In-Person,Active,Yes,1817
53f08a8a-b47a-47f5-8824-906bfc0312c5,Matthew Martinez,houstonmichael@nguyen.com,342.757.2243,"9920 Marshall Village Apt. 869
Adamton, LA 17774",Hillland,Vermont,73371,Italy,1962-09-23,2021-05-30,2024-03-15,21,6754,Dissatisfied,Text,Active,No,713
91103785-b651-4ef1-a63a-d59a185669fc,Sabrina Phillips,edwardsdavid@hotmail.com,+1-364-455-6083x769,"5340 Horton Ville Apt. 186
Gardnerbury, NY 93593",Kingfurt,Idaho,34918,Suriname,1995-01-10,2020-12-13,2024-04-24,36,9105,Dissatisfied,In-Person,Active,No,4650
d9548626-2aea-41cc-97ad-4b09547c622f,John Russell,larry15@black-price.com,(219)907-4643,"2897 Ward Common Suite 577
Jillianhaven, MT 78142",Andrademouth,Wisconsin,02845,Romania,1956-10-25,2019-10-31,2024-04-02,71,6882,Dissatisfied,Phone,Inactive,No,2250
d87b3f4e-2522-4775-86cd-798f530355c9,Christina Lee,garrettgary@yahoo.com,373.111.8649x0248,"9069 Garcia Gardens
Victorland, ME 26552",Mckinneyview,Hawaii,25664,Tanzania,1987-08-20,2017-05-02,2024-04-03,87,7777,Dissatisfied,Phone,Active,No,1989
875aa842-10ab-4e5a-bb49-055f75ac76a8,Kristin Robinson,elizabethadkins@hotmail.com,+1-656-481-3695x9583,"2716 Kenneth Mountains
South Kerry, VT 78257",Monicastad,New Hampshire,84262,Greece,1967-02-26,2021-11-25,2023-10-17,25,8337,Very Dissatisfied,Phone,Inactive,No,1346
a01d04ae-258b-4f86-adc8-703f80422000,Justin Marshall,allison29@hotmail.com,001-006-649-6210x3236,"578 Wilson Plain
Mcfarlandmouth, ME 30513",Port Huntermouth,Washington,44091,Madagascar,1948-11-07,2016-10-07,2023-11-15,78,1724,Neutral,Email,Cancelled,No,3681
4bb43daa-7340-4111-b0a9-70ded2099ee7,Isabel Meadows,johnsonjoseph@long.com,+1-815-551-8171x69360,"53496 Williams Parks
Gonzalezside, KY 12704",Osbornhaven,Oregon,84149,Korea,1948-06-06,2015-09-28,2023-09-04,2,5895,Satisfied,In-Person,Inactive,No,3128
f6253b77-ab1f-4712-a31f-594b3c88f8ed,Laura Robinson,fsheppard@yahoo.com,001-561-466-1246x63741,"863 Taylor Union
Lake Anthony, MI 09215",Morenotown,California,12537,Cameroon,1959-04-22,2024-02-26,2023-08-05,100,3176,Neutral,Phone,Cancelled,No,3060
53c6ff5b-5332-495a-b402-c9fb0f6b496a,Allen Wagner,williammorris@gmail.com,080.829.9674x1014,"4027 George Brook
New Jacob, AR 76934",New Gregory,Massachusetts,71997,French Guiana,1950-04-02,2021-04-04,2023-10-09,10,3961,Very Dissatisfied,Phone,Active,No,4990
3f36b439-19b2-473c-b008-c15c351ba5a2,Nicole Briggs,donna64@hotmail.com,032-301-8051x08304,"710 Jessica Valleys Apt. 704
New Terrifort, IN 90299",Port Michelleland,Texas,88099,Trinidad and Tobago,1993-02-28,2016-06-10,2024-02-24,72,1882,Very Dissatisfied,Phone,Cancelled,Yes,4125
7a911eae-f77c-44c8-90ec-75efdbc18062,Kyle David,hosteven@yahoo.com,+1-839-321-4849x17776,"USNS Reynolds
FPO AA 65093",Karaside,Alaska,47370,Bhutan,1952-05-08,2017-08-19,2023-09-11,43,6325,Satisfied,In-Person,Active,No,4156
39fe996d-70ba-4c4e-a25c-3c3535b13a16,Christopher Williams,matthewhobbs@hotmail.com,+1-879-589-2973x1064,"047 Justin Stravenue Apt. 389
New Angela, MS 33715",Port Cynthiamouth,Montana,87355,Mexico,1948-07-15,2015-12-06,2024-02-15,77,8150,Satisfied,Text,Cancelled,Yes,4078
1b2894ba-6bdb-4892-9d69-d5d6f35c75d1,Joshua Brown,abyrd@hotmail.com,001-103-558-3177x24901,"4649 Baker Stream Apt. 516
Careyview, MS 73313",Chloeberg,Minnesota,21933,Liberia,1990-05-26,2016-07-03,2024-03-28,79,4544,Very Dissatisfied,In-Person,Active,Yes,3884
d2a9afb6-c1a6-45b7-b8ab-6061b597bfab,Ashley Reese,cynthiavaldez@watson-stevens.com,0434679108,"675 Powers Rapids
Spencetown, GA 55917",East Savannahchester,Kansas,39410,Saint Vincent and the Grenadines,2000-12-14,2024-01-10,2023-12-27,83,2141,Very Satisfied,Text,Inactive,No,2540
916894ed-5f29-4cfe-b447-4c9b898ce745,Shawn Anderson,dkelly@bullock.com,(619)191-7665x828,"80406 Nguyen Bypass Apt. 311
Ronnieton, MT 22566",Bowenshire,West Virginia,33341,Senegal,1945-10-08,2022-03-23,2023-08-28,84,6856,Satisfied,Email,Inactive,No,2936
2a55a282-901b-4fbe-a0f8-5ae975fed0b8,Mario Wagner,cochranthomas@harris-allen.com,+1-065-443-0341,"85710 Gina Camp
Lake Rodney, RI 43544",West Russell,Connecticut,47786,Senegal,2004-02-15,2022-06-01,2024-01-29,16,5578,Very Satisfied,Text,Cancelled,Yes,812
860b0004-bb61-430d-8b43-d7cc1a2c3a23,Miss April Joyce,mark66@mclaughlin-johnson.info,9476612171,"25451 Kara Rapid
Albertland, CO 89132",West Jonport,Alabama,70558,Serbia,1951-05-29,2023-11-10,2023-09-18,62,3538,Dissatisfied,Phone,Inactive,Yes,1521
6ff26e24-404f-42ad-8d1e-091add94816c,Martin Mitchell,seanhenry@hotmail.com,(364)218-3530x57988,"79340 Joshua Lock
Lake Antonioside, DC 75189",Hessburgh,Montana,31061,Iran,1999-01-01,2023-04-06,2024-07-10,16,924,Dissatisfied,Phone,Cancelled,Yes,541
6ffb7fd9-583d-41a6-a1b5-f73935f5dd16,Theodore Grimes,barrettnicholas@hotmail.com,+1-837-692-7177,"418 Alicia Trail Suite 523
South Chase, SC 19799",Clarkport,South Dakota,73714,Bosnia and Herzegovina,1998-08-24,2017-08-07,2024-07-03,87,2633,Neutral,Email,Active,Yes,4507
a2361f30-2f21-4e45-ac43-1b7962a06b2b,Lauren Johnson,ncoleman@ali.com,001-600-741-4323x598,"836 York Mission Suite 711
Westhaven, AL 00551",Edwardville,Arizona,11013,Madagascar,1980-03-29,2024-04-06,2023-10-07,70,9609,Dissatisfied,Email,Inactive,No,2850
a47100b1-ec26-4c35-8384-0f9050861347,Dylan Murray,jane43@yahoo.com,(729)614-7800x2374,"2586 Williams Orchard
West Breanna, CA 98562",Katherinetown,Maryland,46753,Chad,1977-01-04,2023-10-24,2024-07-05,83,6545,Satisfied,Phone,Active,No,3349
138e888d-c60f-4775-a12e-a6e09142c74d,Kim Stanley,zacharyhernandez@hotmail.com,599-534-8741x429,"13689 Melissa Canyon
Kimberlyside, IA 93441",Richardtown,Louisiana,95789,Saint Kitts and Nevis,1998-03-19,2022-02-20,2024-01-04,29,1294,Satisfied,Email,Active,Yes,2544
8c48f90b-ae9a-44aa-b839-4a4359d47642,Michael Dixon,gturner@hotmail.com,469.382.8213x437,"074 Romero Fork
Lake Jeffrey, CO 61373",Dustinton,Texas,77991,Russian Federation,1962-09-29,2014-08-24,2024-01-12,34,8653,Dissatisfied,Text,Cancelled,No,3055
4882518b-5ee1-4315-a394-7027fa590155,Nicholas Hicks,xbrooks@hotmail.com,+1-776-559-5396,"1648 Manning Loaf Apt. 432
Amyshire, MD 82348",Lake Christineborough,South Carolina,54271,Thailand,1992-11-26,2018-06-25,2023-07-27,40,1160,Very Dissatisfied,Phone,Cancelled,No,2199
8c565600-a848-40d3-970f-0bed06907634,Thomas Hardin,tanner82@yahoo.com,767.688.0599x589,"8387 Hayley Street Suite 269
South Laura, TN 21560",Lake Brenda,Oregon,26637,French Southern Territories,2004-09-06,2022-07-25,2024-06-01,78,951,Neutral,In-Person,Active,Yes,4261
9ab681d9-cdb5-4cb0-9059-69e05bb12adf,Sara Black,edwardhanson@gmail.com,001-454-896-3232x10053,"USCGC Hart
FPO AP 60241",East Brett,New Mexico,83370,Saint Pierre and Miquelon,2004-04-09,2023-07-27,2024-03-14,34,5790,Satisfied,Email,Active,Yes,2801
f0261c99-166b-4e20-967d-e98b5e8f7366,Gloria Wilson,jedwards@howard.com,+1-834-716-3542x152,"3741 Flynn Extensions Apt. 028
Scottborough, MI 93240",West Jeannemouth,Pennsylvania,97997,Canada,1982-08-28,2015-06-17,2024-01-01,8,9389,Satisfied,In-Person,Inactive,Yes,891
3c38bd43-5c5c-4223-8fc8-75bd29579746,Brittany Long,walshjessica@ross.net,001-214-812-2945x519,"41130 Smith Squares Suite 138
New Deniseport, HI 18218",Angelabury,Oregon,93192,Svalbard & Jan Mayen Islands,2002-10-17,2023-04-05,2023-07-26,49,6221,Satisfied,Text,Cancelled,Yes,3595
1edcdad9-290e-4de0-8fe6-9d0fae53d429,Richard Jones,jimenezlauren@fowler-wright.com,0311869404,"Unit 9846 Box 1862
DPO AA 85437",Phelpsfort,Michigan,30650,Angola,1964-07-28,2023-08-23,2023-10-29,2,572,Dissatisfied,Phone,Inactive,Yes,257
178e11f3-fca3-4706-b817-5829cfe07769,Ronald Gates,davidlewis@hotmail.com,+1-144-898-6037,"51455 Diaz Forge
Hullstad, NC 49583",New Jeremyburgh,Iowa,87347,Bahamas,1998-05-28,2017-07-30,2024-07-03,79,1349,Very Dissatisfied,In-Person,Cancelled,Yes,2939
352d1d36-22f0-4bd3-aba6-953b93c5d3ff,Cheryl Freeman,ecunningham@hotmail.com,575-153-2777x351,"0520 Joseph Port Apt. 009
Barryshire, WY 07208",South Nicole,Virginia,45198,Falkland Islands (Malvinas),1976-01-30,2016-09-19,2024-01-01,2,9659,Satisfied,In-Person,Cancelled,Yes,1748
0a2d2595-f5ee-419a-8f05-c942215aff51,Ebony Thomas,pattonbarbara@oconnor-blevins.org,+1-335-896-7862x4470,"364 Steve Mount Suite 983
East Marcustown, WY 23818",Lake Matthew,West Virginia,29238,Austria,1975-10-30,2016-11-24,2023-11-03,20,1719,Dissatisfied,In-Person,Active,Yes,228
4017fe96-aabe-4d6a-984e-8b723fff1f35,Jill Hernandez,robinhopkins@gmail.com,720.794.9888,"Unit 0284 Box 8099
DPO AP 46326",West Sarahstad,Delaware,91333,Cook Islands,1948-06-29,2016-05-15,2024-03-16,42,8544,Satisfied,Email,Cancelled,No,1539
5811ef23-d9ed-49f3-ba87-d0354eaa1258,Tony Norris,smithpaul@clark.org,+1-302-121-3331,"642 Julie Landing Suite 264
Garrettbury, WA 34445",Erintown,Wisconsin,62541,Liechtenstein,1979-10-12,2017-07-08,2024-03-23,67,6293,Neutral,In-Person,Active,No,3022
a654e0f0-6ac8-48bd-8837-a7887b7c2518,Kayla Thomas,jane49@hotmail.com,204.098.8538,"096 Melinda Viaduct Suite 894
Port Mallory, LA 89871",Liufort,South Dakota,40277,Saint Martin,1944-07-01,2016-01-24,2024-07-15,75,9107,Satisfied,Text,Inactive,No,2079
3b382b96-2070-4071-93c0-fc7f59ea5246,Robert Gonzalez,andersonheather@gmail.com,545-012-3935x285,"1493 Moore Locks
Tiffanymouth, CO 10211",North Joshuaburgh,New York,76872,New Zealand,1999-03-15,2023-05-16,2024-02-12,14,2684,Satisfied,Email,Cancelled,No,2516
fa47b9f1-b751-42dc-bd2e-8a32b3994fe5,Emily Bradshaw,ibooth@tran.info,001-506-660-9996x2818,"06020 Montgomery Ville
Schwartzfurt, WA 19934",North Josephmouth,Rhode Island,62460,Iraq,1992-09-23,2021-08-31,2024-06-03,87,8320,Satisfied,Text,Inactive,No,1891
7092fe11-38d7-463f-94b1-4de9162f61c4,Ricardo Bailey,karennunez@keith.com,001-243-044-0517,"762 Autumn Bridge
Port John, NH 27491",Schneiderstad,Alaska,55115,Central African Republic,1993-10-09,2019-10-04,2024-03-08,66,8845,Neutral,Phone,Active,Yes,2731
5e64c36f-0ba3-4b93-ba8a-100a74a9525d,Miranda Wade,gonzalezalicia@gmail.com,480-190-7377x38393,"264 Luis Mountain
Danielland, TN 96121",Scottchester,Arizona,81069,Seychelles,1964-06-10,2024-02-15,2024-01-09,42,7245,Very Satisfied,In-Person,Cancelled,Yes,3911
bed63d03-37bd-4e09-9c2b-fe02d02660e0,Joseph Porter,rsmith@jones.com,001-323-893-4820x790,"USNS Walker
FPO AE 87536",New Georgemouth,Montana,49738,Faroe Islands,1947-07-13,2018-10-13,2023-09-17,93,5597,Dissatisfied,Text,Inactive,No,2801
efa8b009-387c-45ed-882a-bcac8b49f1cb,Justin Thompson,toni06@gmail.com,(805)475-6161x924,"60994 Amber Bridge Suite 149
Walkerhaven, NE 17005",Port Alyssa,Florida,69316,Tuvalu,1955-09-12,2020-04-09,2023-11-02,15,4149,Neutral,Email,Active,Yes,2978
0fbf45ff-e4c8-43ab-a2b4-fdb58ad39dd3,Cheryl Archer,mendeznicole@gmail.com,069.212.8229x85794,"51615 Garcia Spring Suite 169
West Charles, AR 56594",Monicashire,North Dakota,02169,Congo,1994-08-28,2019-12-24,2024-02-04,73,5795,Neutral,Email,Inactive,Yes,4443
9d29f57e-01e7-4068-bc62-9dd671d40aeb,David Mcpherson,heather09@hotmail.com,+1-352-712-1850x18019,"15381 Brown Estate Suite 242
East Debrafort, VT 05809",North Margaret,South Dakota,14944,Martinique,1987-01-25,2020-08-28,2024-01-23,71,9020,Dissatisfied,Email,Active,Yes,695
3675d1f8-85d0-483d-82ee-4b05ae0ccb47,Drew Sloan,smithchad@johns.com,001-821-665-5375,"USNS Payne
FPO AA 31617",South Robertmouth,Tennessee,63448,Kiribati,2002-05-16,2024-04-20,2024-04-21,42,7734,Dissatisfied,Email,Inactive,No,2209
127fb782-82c6-42f2-9e30-edf5f78f921e,David Ramirez,joel28@hotmail.com,+1-820-833-3922x9214,"03418 Rodriguez Dam Apt. 213
Christopherside, AZ 18779",New Virginiaport,Kansas,75203,Cocos (Keeling) Islands,1966-12-01,2022-08-31,2024-02-04,83,248,Very Dissatisfied,Text,Active,No,846
7428cb94-cdb2-434b-8871-d805c4e34ade,Laura Cook,jacob37@gmail.com,043-707-4025x6701,"7046 Caldwell Brooks Suite 735
Michaelmouth, CT 78609",East Jorge,Tennessee,39226,Burkina Faso,1987-07-17,2023-12-27,2024-03-18,14,1390,Neutral,In-Person,Inactive,Yes,3952
b64bc918-58b2-4ab5-8ae1-cf5c49d30ed6,George Huffman,ccollier@gmail.com,0492029124,"46436 Erica Groves
Port Felicia, NC 01405",Jeremiahshire,Texas,75668,Taiwan,1995-02-17,2017-03-31,2023-11-07,13,2956,Dissatisfied,Email,Cancelled,Yes,1797
